season,round,track,driver,team,grid_position,final_position,status,points_race,driver_points_before,team_points_before,finish_in_points
2022,13,Hungarian Grand Prix,STR,Aston Martin,14.0,11.0,+1 Lap,0.0,4.0,20.0,0.0
2022,13,Hungarian Grand Prix,GAS,AlphaTauri,0.0,12.0,+1 Lap,0.0,16.0,27.0,0.0
2022,13,Hungarian Grand Prix,ZHO,Alfa Romeo,12.0,13.0,+1 Lap,0.0,5.0,49.0,0.0
2022,13,Hungarian Grand Prix,MSC,Haas F1 Team,15.0,14.0,+1 Lap,0.0,12.0,31.0,0.0
2022,13,Hungarian Grand Prix,RIC,McLaren,9.0,15.0,+1 Lap,0.0,16.0,88.0,0.0
2022,13,Hungarian Grand Prix,MAG,Haas F1 Team,13.0,16.0,+1 Lap,0.0,19.0,31.0,0.0
2022,13,Hungarian Grand Prix,ALB,Williams,17.0,17.0,+1 Lap,0.0,3.0,3.0,0.0
2022,13,Hungarian Grand Prix,LAT,Williams,19.0,18.0,+1 Lap,0.0,0.0,3.0,0.0
2022,13,Hungarian Grand Prix,TSU,AlphaTauri,16.0,19.0,+2 Laps,0.0,11.0,27.0,0.0
2022,13,Hungarian Grand Prix,BOT,Alfa Romeo,8.0,20.0,Power Unit,0.0,44.0,49.0,0.0
2022,14,Belgian Grand Prix,VER,Red Bull Racing,14.0,1.0,Finished,26.0,242.0,405.0,1.0
2022,14,Belgian Grand Prix,PER,Red Bull Racing,2.0,2.0,Finished,18.0,163.0,431.0,1.0
2022,14,Belgian Grand Prix,SAI,Ferrari,1.0,3.0,Finished,15.0,145.0,309.0,1.0
2022,14,Belgian Grand Prix,RUS,Mercedes,5.0,4.0,Finished,12.0,153.0,298.0,1.0
2022,14,Belgian Grand Prix,ALO,Alpine,3.0,5.0,Finished,10.0,41.0,96.0,1.0
2022,14,Belgian Grand Prix,LEC,Ferrari,15.0,6.0,Finished,8.0,164.0,324.0,1.0
2022,14,Belgian Grand Prix,OCO,Alpine,16.0,7.0,Finished,6.0,55.0,106.0,1.0
2022,14,Belgian Grand Prix,VET,Aston Martin,10.0,8.0,Finished,4.0,16.0,20.0,1.0
2022,14,Belgian Grand Prix,GAS,AlphaTauri,0.0,9.0,Finished,2.0,16.0,27.0,1.0
2022,14,Belgian Grand Prix,ALB,Williams,6.0,10.0,Finished,1.0,3.0,3.0,1.0
2022,14,Belgian Grand Prix,STR,Aston Martin,9.0,11.0,Finished,0.0,4.0,24.0,0.0
2022,14,Belgian Grand Prix,NOR,McLaren,17.0,12.0,Finished,0.0,72.0,88.0,0.0
2022,14,Belgian Grand Prix,TSU,AlphaTauri,0.0,13.0,Finished,0.0,11.0,29.0,0.0
2022,14,Belgian Grand Prix,ZHO,Alfa Romeo,18.0,14.0,Finished,0.0,5.0,49.0,0.0
2022,14,Belgian Grand Prix,RIC,McLaren,7.0,15.0,Finished,0.0,16.0,88.0,0.0
2022,14,Belgian Grand Prix,MAG,Haas F1 Team,12.0,16.0,+1 Lap,0.0,19.0,31.0,0.0
2022,14,Belgian Grand Prix,MSC,Haas F1 Team,19.0,17.0,+1 Lap,0.0,12.0,31.0,0.0
2022,14,Belgian Grand Prix,LAT,Williams,11.0,18.0,+1 Lap,0.0,0.0,4.0,0.0
2022,14,Belgian Grand Prix,BOT,Alfa Romeo,13.0,19.0,Accident,0.0,44.0,49.0,0.0
2022,14,Belgian Grand Prix,HAM,Mercedes,4.0,20.0,Collision damage,0.0,145.0,310.0,0.0
2022,15,Dutch Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,26.0,268.0,449.0,1.0
2022,15,Dutch Grand Prix,RUS,Mercedes,6.0,2.0,Finished,18.0,165.0,310.0,1.0
2022,15,Dutch Grand Prix,LEC,Ferrari,2.0,3.0,Finished,15.0,172.0,332.0,1.0
2022,15,Dutch Grand Prix,HAM,Mercedes,4.0,4.0,Finished,12.0,145.0,328.0,1.0
2022,15,Dutch Grand Prix,PER,Red Bull Racing,5.0,5.0,Finished,10.0,181.0,475.0,1.0
2022,15,Dutch Grand Prix,ALO,Alpine,13.0,6.0,Finished,8.0,51.0,112.0,1.0
2022,15,Dutch Grand Prix,NOR,McLaren,7.0,7.0,Finished,6.0,72.0,88.0,1.0
2022,15,Dutch Grand Prix,SAI,Ferrari,3.0,8.0,Finished,4.0,160.0,347.0,1.0
2022,15,Dutch Grand Prix,OCO,Alpine,12.0,9.0,Finished,2.0,61.0,120.0,1.0
2022,15,Dutch Grand Prix,STR,Aston Martin,10.0,10.0,Finished,1.0,4.0,24.0,1.0
2022,15,Dutch Grand Prix,GAS,AlphaTauri,11.0,11.0,Finished,0.0,18.0,29.0,0.0
2022,15,Dutch Grand Prix,ALB,Williams,15.0,12.0,Finished,0.0,4.0,4.0,0.0
2022,15,Dutch Grand Prix,MSC,Haas F1 Team,8.0,13.0,Finished,0.0,12.0,31.0,0.0
2022,15,Dutch Grand Prix,VET,Aston Martin,19.0,14.0,Finished,0.0,20.0,25.0,0.0
2022,15,Dutch Grand Prix,MAG,Haas F1 Team,18.0,15.0,Finished,0.0,19.0,31.0,0.0
2022,15,Dutch Grand Prix,ZHO,Alfa Romeo,14.0,16.0,Finished,0.0,5.0,49.0,0.0
2022,15,Dutch Grand Prix,RIC,McLaren,17.0,17.0,Finished,0.0,16.0,94.0,0.0
2022,15,Dutch Grand Prix,LAT,Williams,20.0,18.0,+1 Lap,0.0,0.0,4.0,0.0
2022,15,Dutch Grand Prix,BOT,Alfa Romeo,16.0,19.0,Engine,0.0,44.0,49.0,0.0
2022,15,Dutch Grand Prix,TSU,AlphaTauri,9.0,20.0,Differential,0.0,11.0,29.0,0.0
2022,16,Italian Grand Prix,VER,Red Bull Racing,7.0,1.0,Finished,25.0,294.0,485.0,1.0
2022,16,Italian Grand Prix,LEC,Ferrari,1.0,2.0,Finished,18.0,187.0,351.0,1.0
2022,16,Italian Grand Prix,RUS,Mercedes,2.0,3.0,Finished,15.0,183.0,340.0,1.0
2022,16,Italian Grand Prix,SAI,Ferrari,18.0,4.0,Finished,12.0,164.0,369.0,1.0
2022,16,Italian Grand Prix,HAM,Mercedes,19.0,5.0,Finished,10.0,157.0,355.0,1.0
2022,16,Italian Grand Prix,PER,Red Bull Racing,13.0,6.0,Finished,9.0,191.0,510.0,1.0
2022,16,Italian Grand Prix,NOR,McLaren,3.0,7.0,Finished,6.0,78.0,94.0,1.0
2022,16,Italian Grand Prix,GAS,AlphaTauri,5.0,8.0,Finished,4.0,18.0,29.0,1.0
2022,16,Italian Grand Prix,DEV,Williams,8.0,9.0,Finished,2.0,0.0,4.0,1.0
2022,16,Italian Grand Prix,ZHO,Alfa Romeo,9.0,10.0,Finished,1.0,5.0,49.0,1.0
2022,16,Italian Grand Prix,OCO,Alpine,14.0,11.0,Finished,0.0,63.0,122.0,0.0
2022,16,Italian Grand Prix,MSC,Haas F1 Team,17.0,12.0,Finished,0.0,12.0,31.0,0.0
2022,16,Italian Grand Prix,BOT,Alfa Romeo,15.0,13.0,+1 Lap,0.0,44.0,50.0,0.0
2022,16,Italian Grand Prix,TSU,AlphaTauri,20.0,14.0,+1 Lap,0.0,11.0,33.0,0.0
2022,16,Italian Grand Prix,LAT,Williams,10.0,15.0,+1 Lap,0.0,0.0,6.0,0.0
2022,16,Italian Grand Prix,MAG,Haas F1 Team,16.0,16.0,+1 Lap,0.0,19.0,31.0,0.0
2022,16,Italian Grand Prix,RIC,McLaren,4.0,17.0,Oil leak,0.0,16.0,100.0,0.0
2022,16,Italian Grand Prix,STR,Aston Martin,12.0,18.0,Engine,0.0,5.0,25.0,0.0
2022,16,Italian Grand Prix,ALO,Alpine,6.0,19.0,Water pressure,0.0,59.0,122.0,0.0
2022,16,Italian Grand Prix,VET,Aston Martin,11.0,20.0,Engine,0.0,20.0,25.0,0.0
2022,17,Singapore Grand Prix,PER,Red Bull Racing,2.0,1.0,Finished,25.0,200.0,519.0,1.0
2022,17,Singapore Grand Prix,LEC,Ferrari,1.0,2.0,Finished,18.0,205.0,381.0,1.0
2022,17,Singapore Grand Prix,SAI,Ferrari,4.0,3.0,Finished,15.0,176.0,399.0,1.0
2022,17,Singapore Grand Prix,NOR,McLaren,6.0,4.0,Finished,12.0,84.0,100.0,1.0
2022,17,Singapore Grand Prix,RIC,McLaren,16.0,5.0,Finished,10.0,16.0,112.0,1.0
2022,17,Singapore Grand Prix,STR,Aston Martin,11.0,6.0,Finished,8.0,5.0,25.0,1.0
2022,17,Singapore Grand Prix,VER,Red Bull Racing,8.0,7.0,Finished,6.0,319.0,544.0,1.0
2022,17,Singapore Grand Prix,VET,Aston Martin,13.0,8.0,Finished,4.0,20.0,33.0,1.0
2022,17,Singapore Grand Prix,HAM,Mercedes,3.0,9.0,Finished,2.0,167.0,365.0,1.0
2022,17,Singapore Grand Prix,GAS,AlphaTauri,7.0,10.0,Finished,1.0,22.0,33.0,1.0
2022,17,Singapore Grand Prix,BOT,Alfa Romeo,15.0,11.0,Finished,0.0,44.0,50.0,0.0
2022,17,Singapore Grand Prix,MAG,Haas F1 Team,9.0,12.0,Finished,0.0,19.0,31.0,0.0
2022,17,Singapore Grand Prix,MSC,Haas F1 Team,12.0,13.0,+1 Lap,0.0,12.0,31.0,0.0
2022,17,Singapore Grand Prix,RUS,Mercedes,0.0,14.0,+2 Laps,0.0,198.0,367.0,0.0
2022,17,Singapore Grand Prix,TSU,AlphaTauri,10.0,15.0,Accident,0.0,11.0,34.0,0.0
2022,17,Singapore Grand Prix,OCO,Alpine,17.0,16.0,Engine,0.0,63.0,122.0,0.0
2022,17,Singapore Grand Prix,ALB,Williams,18.0,17.0,Collision damage,0.0,4.0,6.0,0.0
2022,17,Singapore Grand Prix,ALO,Alpine,5.0,18.0,Engine,0.0,59.0,122.0,0.0
2022,17,Singapore Grand Prix,LAT,Williams,19.0,19.0,Collision damage,0.0,0.0,6.0,0.0
2022,17,Singapore Grand Prix,ZHO,Alfa Romeo,14.0,20.0,Collision,0.0,6.0,50.0,0.0
2022,18,Japanese Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,25.0,325.0,550.0,1.0
2022,18,Japanese Grand Prix,PER,Red Bull Racing,4.0,2.0,Finished,18.0,225.0,575.0,1.0
2022,18,Japanese Grand Prix,LEC,Ferrari,2.0,3.0,Finished,15.0,223.0,414.0,1.0
2022,18,Japanese Grand Prix,OCO,Alpine,5.0,4.0,Finished,12.0,63.0,122.0,1.0
2022,18,Japanese Grand Prix,HAM,Mercedes,6.0,5.0,Finished,10.0,169.0,367.0,1.0
2022,18,Japanese Grand Prix,VET,Aston Martin,9.0,6.0,Finished,8.0,24.0,37.0,1.0
2022,18,Japanese Grand Prix,ALO,Alpine,7.0,7.0,Finished,6.0,59.0,134.0,1.0
2022,18,Japanese Grand Prix,RUS,Mercedes,8.0,8.0,Finished,4.0,198.0,377.0,1.0
2022,18,Japanese Grand Prix,LAT,Williams,20.0,9.0,Finished,2.0,0.0,6.0,1.0
2022,18,Japanese Grand Prix,NOR,McLaren,10.0,10.0,Finished,1.0,96.0,122.0,1.0
2022,18,Japanese Grand Prix,RIC,McLaren,11.0,11.0,Finished,0.0,26.0,123.0,0.0
2022,18,Japanese Grand Prix,STR,Aston Martin,19.0,12.0,Finished,0.0,13.0,45.0,0.0
2022,18,Japanese Grand Prix,TSU,AlphaTauri,13.0,13.0,Finished,0.0,11.0,34.0,0.0
2022,18,Japanese Grand Prix,MAG,Haas F1 Team,18.0,14.0,Finished,0.0,19.0,31.0,0.0
2022,18,Japanese Grand Prix,BOT,Alfa Romeo,12.0,15.0,Finished,0.0,44.0,50.0,0.0
2022,18,Japanese Grand Prix,ZHO,Alfa Romeo,14.0,16.0,Finished,0.0,6.0,50.0,0.0
2022,18,Japanese Grand Prix,MSC,Haas F1 Team,15.0,17.0,Finished,0.0,12.0,31.0,0.0
2022,18,Japanese Grand Prix,GAS,AlphaTauri,17.0,18.0,Finished,0.0,23.0,34.0,0.0
2022,18,Japanese Grand Prix,SAI,Ferrari,3.0,19.0,Accident,0.0,191.0,429.0,0.0
2022,18,Japanese Grand Prix,ALB,Williams,16.0,20.0,Hydraulics,0.0,4.0,8.0,0.0
2022,19,United States Grand Prix,VER,Red Bull Racing,2.0,1.0,Finished,25.0,350.0,593.0,1.0
2022,19,United States Grand Prix,HAM,Mercedes,3.0,2.0,Finished,18.0,179.0,381.0,1.0
2022,19,United States Grand Prix,LEC,Ferrari,12.0,3.0,Finished,15.0,238.0,429.0,1.0
2022,19,United States Grand Prix,PER,Red Bull Racing,9.0,4.0,Finished,12.0,243.0,618.0,1.0
2022,19,United States Grand Prix,RUS,Mercedes,4.0,5.0,Finished,11.0,202.0,399.0,1.0
2022,19,United States Grand Prix,NOR,McLaren,6.0,6.0,Finished,8.0,97.0,123.0,1.0
2022,19,United States Grand Prix,ALO,Alpine,14.0,7.0,Finished,6.0,65.0,140.0,1.0
2022,19,United States Grand Prix,VET,Aston Martin,10.0,8.0,Finished,4.0,32.0,45.0,1.0
2022,19,United States Grand Prix,MAG,Haas F1 Team,13.0,9.0,Finished,2.0,19.0,31.0,1.0
2022,19,United States Grand Prix,TSU,AlphaTauri,19.0,10.0,Finished,1.0,11.0,34.0,1.0
2022,19,United States Grand Prix,OCO,Alpine,0.0,11.0,Finished,0.0,75.0,146.0,0.0
2022,19,United States Grand Prix,ZHO,Alfa Romeo,18.0,12.0,Finished,0.0,6.0,50.0,0.0
2022,19,United States Grand Prix,ALB,Williams,8.0,13.0,Finished,0.0,4.0,8.0,0.0
2022,19,United States Grand Prix,GAS,AlphaTauri,11.0,14.0,Finished,0.0,23.0,35.0,0.0
2022,19,United States Grand Prix,MSC,Haas F1 Team,16.0,15.0,Finished,0.0,12.0,33.0,0.0
2022,19,United States Grand Prix,RIC,McLaren,15.0,16.0,Finished,0.0,26.0,131.0,0.0
2022,19,United States Grand Prix,LAT,Williams,17.0,17.0,Finished,0.0,2.0,8.0,0.0
2022,19,United States Grand Prix,STR,Aston Martin,5.0,18.0,Collision,0.0,13.0,49.0,0.0
2022,19,United States Grand Prix,BOT,Alfa Romeo,7.0,19.0,Spun off,0.0,44.0,50.0,0.0
2022,19,United States Grand Prix,SAI,Ferrari,1.0,20.0,Collision damage,0.0,191.0,444.0,0.0
2022,20,Mexico City Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,25.0,375.0,630.0,1.0
2022,20,Mexico City Grand Prix,HAM,Mercedes,3.0,2.0,Finished,18.0,197.0,410.0,1.0
2022,20,Mexico City Grand Prix,PER,Red Bull Racing,4.0,3.0,Finished,15.0,255.0,655.0,1.0
2022,20,Mexico City Grand Prix,RUS,Mercedes,2.0,4.0,Finished,13.0,213.0,428.0,1.0
2022,20,Mexico City Grand Prix,SAI,Ferrari,5.0,5.0,Finished,10.0,191.0,444.0,1.0
2022,20,Mexico City Grand Prix,LEC,Ferrari,7.0,6.0,Finished,8.0,253.0,454.0,1.0
2022,20,Mexico City Grand Prix,RIC,McLaren,11.0,7.0,+1 Lap,6.0,26.0,131.0,1.0
2022,20,Mexico City Grand Prix,OCO,Alpine,10.0,8.0,+1 Lap,4.0,75.0,146.0,1.0
2022,20,Mexico City Grand Prix,NOR,McLaren,8.0,9.0,+1 Lap,2.0,105.0,137.0,1.0
2022,20,Mexico City Grand Prix,BOT,Alfa Romeo,6.0,10.0,+1 Lap,1.0,44.0,50.0,1.0
2022,20,Mexico City Grand Prix,GAS,AlphaTauri,14.0,11.0,+1 Lap,0.0,23.0,35.0,0.0
2022,20,Mexico City Grand Prix,ALB,Williams,17.0,12.0,+1 Lap,0.0,4.0,8.0,0.0
2022,20,Mexico City Grand Prix,ZHO,Alfa Romeo,12.0,13.0,+1 Lap,0.0,6.0,51.0,0.0
2022,20,Mexico City Grand Prix,VET,Aston Martin,16.0,14.0,+1 Lap,0.0,36.0,49.0,0.0
2022,20,Mexico City Grand Prix,STR,Aston Martin,20.0,15.0,+1 Lap,0.0,13.0,49.0,0.0
2022,20,Mexico City Grand Prix,MSC,Haas F1 Team,15.0,16.0,+1 Lap,0.0,12.0,33.0,0.0
2022,20,Mexico City Grand Prix,MAG,Haas F1 Team,19.0,17.0,+1 Lap,0.0,21.0,33.0,0.0
2022,20,Mexico City Grand Prix,LAT,Williams,18.0,18.0,+2 Laps,0.0,2.0,8.0,0.0
2022,20,Mexico City Grand Prix,ALO,Alpine,9.0,19.0,Engine,0.0,71.0,150.0,0.0
2022,20,Mexico City Grand Prix,TSU,AlphaTauri,13.0,20.0,Collision damage,0.0,12.0,35.0,0.0
2022,21,São Paulo Grand Prix,RUS,Mercedes,1.0,1.0,Finished,26.0,226.0,441.0,1.0
2022,21,São Paulo Grand Prix,HAM,Mercedes,2.0,2.0,Finished,18.0,215.0,467.0,1.0
2022,21,São Paulo Grand Prix,SAI,Ferrari,7.0,3.0,Finished,15.0,201.0,462.0,1.0
2022,21,São Paulo Grand Prix,LEC,Ferrari,5.0,4.0,Finished,12.0,261.0,477.0,1.0
2022,21,São Paulo Grand Prix,ALO,Alpine,17.0,5.0,Finished,10.0,71.0,150.0,1.0
2022,21,São Paulo Grand Prix,VER,Red Bull Racing,3.0,6.0,Finished,8.0,400.0,670.0,1.0
2022,21,São Paulo Grand Prix,PER,Red Bull Racing,4.0,7.0,Finished,6.0,270.0,678.0,1.0
2022,21,São Paulo Grand Prix,OCO,Alpine,16.0,8.0,Finished,4.0,79.0,160.0,1.0
2022,21,São Paulo Grand Prix,BOT,Alfa Romeo,14.0,9.0,Finished,2.0,45.0,51.0,1.0
2022,21,São Paulo Grand Prix,STR,Aston Martin,15.0,10.0,Finished,1.0,13.0,49.0,1.0
2022,21,São Paulo Grand Prix,VET,Aston Martin,9.0,11.0,Finished,0.0,36.0,50.0,0.0
2022,21,São Paulo Grand Prix,ZHO,Alfa Romeo,13.0,12.0,Finished,0.0,6.0,53.0,0.0
2022,21,São Paulo Grand Prix,MSC,Haas F1 Team,12.0,13.0,Finished,0.0,12.0,33.0,0.0
2022,21,São Paulo Grand Prix,GAS,AlphaTauri,10.0,14.0,Finished,0.0,23.0,35.0,0.0
2022,21,São Paulo Grand Prix,ALB,Williams,19.0,15.0,Finished,0.0,4.0,8.0,0.0
2022,21,São Paulo Grand Prix,LAT,Williams,18.0,16.0,Finished,0.0,2.0,8.0,0.0
2022,21,São Paulo Grand Prix,TSU,AlphaTauri,0.0,17.0,+1 Lap,0.0,12.0,35.0,0.0
2022,21,São Paulo Grand Prix,NOR,McLaren,6.0,18.0,Gearbox,0.0,107.0,139.0,0.0
2022,21,São Paulo Grand Prix,MAG,Haas F1 Team,8.0,19.0,Collision,0.0,21.0,33.0,0.0
2022,21,São Paulo Grand Prix,RIC,McLaren,11.0,20.0,Collision,0.0,32.0,139.0,0.0
2022,22,Abu Dhabi Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,25.0,408.0,684.0,1.0
2022,22,Abu Dhabi Grand Prix,LEC,Ferrari,3.0,2.0,Finished,18.0,273.0,489.0,1.0
2022,22,Abu Dhabi Grand Prix,PER,Red Bull Racing,2.0,3.0,Finished,15.0,276.0,709.0,1.0
2022,22,Abu Dhabi Grand Prix,SAI,Ferrari,4.0,4.0,Finished,12.0,216.0,507.0,1.0
2022,22,Abu Dhabi Grand Prix,RUS,Mercedes,6.0,5.0,Finished,10.0,252.0,485.0,1.0
2022,22,Abu Dhabi Grand Prix,NOR,McLaren,7.0,6.0,Finished,9.0,107.0,139.0,1.0
2022,22,Abu Dhabi Grand Prix,OCO,Alpine,8.0,7.0,Finished,6.0,83.0,164.0,1.0
2022,22,Abu Dhabi Grand Prix,STR,Aston Martin,14.0,8.0,Finished,4.0,14.0,50.0,1.0
2022,22,Abu Dhabi Grand Prix,RIC,McLaren,13.0,9.0,Finished,2.0,32.0,148.0,1.0
2022,22,Abu Dhabi Grand Prix,VET,Aston Martin,9.0,10.0,Finished,1.0,36.0,54.0,1.0
2022,22,Abu Dhabi Grand Prix,TSU,AlphaTauri,11.0,11.0,Finished,0.0,12.0,35.0,0.0
2022,22,Abu Dhabi Grand Prix,ZHO,Alfa Romeo,15.0,12.0,+1 Lap,0.0,6.0,53.0,0.0
2022,22,Abu Dhabi Grand Prix,ALB,Williams,19.0,13.0,+1 Lap,0.0,4.0,8.0,0.0
2022,22,Abu Dhabi Grand Prix,GAS,AlphaTauri,17.0,14.0,+1 Lap,0.0,23.0,35.0,0.0
2022,22,Abu Dhabi Grand Prix,BOT,Alfa Romeo,18.0,15.0,+1 Lap,0.0,47.0,53.0,0.0
2022,22,Abu Dhabi Grand Prix,MSC,Haas F1 Team,12.0,16.0,+1 Lap,0.0,12.0,33.0,0.0
2022,22,Abu Dhabi Grand Prix,MAG,Haas F1 Team,16.0,17.0,+1 Lap,0.0,21.0,33.0,0.0
2022,22,Abu Dhabi Grand Prix,HAM,Mercedes,5.0,18.0,Hydraulics,0.0,233.0,495.0,0.0
2022,22,Abu Dhabi Grand Prix,LAT,Williams,20.0,19.0,Collision damage,0.0,2.0,8.0,0.0
2022,22,Abu Dhabi Grand Prix,ALO,Alpine,10.0,20.0,Water leak,0.0,81.0,170.0,0.0
2023,1,Bahrain Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,25.0,0.0,0.0,1.0
2023,1,Bahrain Grand Prix,PER,Red Bull Racing,2.0,2.0,Finished,18.0,0.0,25.0,1.0
2023,1,Bahrain Grand Prix,ALO,Aston Martin,5.0,3.0,Finished,15.0,0.0,0.0,1.0
2023,1,Bahrain Grand Prix,SAI,Ferrari,4.0,4.0,Finished,12.0,0.0,0.0,1.0
2023,1,Bahrain Grand Prix,HAM,Mercedes,7.0,5.0,Finished,10.0,0.0,0.0,1.0
2023,1,Bahrain Grand Prix,STR,Aston Martin,8.0,6.0,Finished,8.0,0.0,15.0,1.0
2023,1,Bahrain Grand Prix,RUS,Mercedes,6.0,7.0,Finished,6.0,0.0,10.0,1.0
2023,1,Bahrain Grand Prix,BOT,Alfa Romeo,12.0,8.0,Finished,4.0,0.0,0.0,1.0
2023,1,Bahrain Grand Prix,GAS,Alpine,20.0,9.0,Finished,2.0,0.0,0.0,1.0
2023,1,Bahrain Grand Prix,ALB,Williams,15.0,10.0,Finished,1.0,0.0,0.0,1.0
2023,1,Bahrain Grand Prix,TSU,AlphaTauri,14.0,11.0,Finished,0.0,0.0,0.0,0.0
2023,1,Bahrain Grand Prix,SAR,Williams,16.0,12.0,Lapped,0.0,0.0,1.0,0.0
2023,1,Bahrain Grand Prix,MAG,Haas F1 Team,17.0,13.0,Lapped,0.0,0.0,0.0,0.0
2023,1,Bahrain Grand Prix,DEV,AlphaTauri,19.0,14.0,Lapped,0.0,0.0,0.0,0.0
2023,1,Bahrain Grand Prix,HUL,Haas F1 Team,10.0,15.0,Lapped,0.0,0.0,0.0,0.0
2023,1,Bahrain Grand Prix,ZHO,Alfa Romeo,13.0,16.0,Lapped,0.0,0.0,4.0,0.0
2023,1,Bahrain Grand Prix,NOR,McLaren,11.0,17.0,Lapped,0.0,0.0,0.0,0.0
2023,1,Bahrain Grand Prix,OCO,Alpine,9.0,18.0,Retired,0.0,0.0,2.0,0.0
2023,1,Bahrain Grand Prix,LEC,Ferrari,3.0,19.0,Retired,0.0,0.0,12.0,0.0
2023,1,Bahrain Grand Prix,PIA,McLaren,18.0,20.0,Retired,0.0,0.0,0.0,0.0
2023,2,Saudi Arabian Grand Prix,PER,Red Bull Racing,1.0,1.0,Finished,25.0,18.0,43.0,1.0
2023,2,Saudi Arabian Grand Prix,VER,Red Bull Racing,15.0,2.0,Finished,19.0,25.0,68.0,1.0
2023,2,Saudi Arabian Grand Prix,ALO,Aston Martin,2.0,3.0,Finished,15.0,15.0,23.0,1.0
2023,2,Saudi Arabian Grand Prix,RUS,Mercedes,3.0,4.0,Finished,12.0,6.0,16.0,1.0
2023,2,Saudi Arabian Grand Prix,HAM,Mercedes,7.0,5.0,Finished,10.0,10.0,28.0,1.0
2023,2,Saudi Arabian Grand Prix,SAI,Ferrari,4.0,6.0,Finished,8.0,12.0,12.0,1.0
2023,2,Saudi Arabian Grand Prix,LEC,Ferrari,12.0,7.0,Finished,6.0,0.0,20.0,1.0
2023,2,Saudi Arabian Grand Prix,OCO,Alpine,6.0,8.0,Finished,4.0,0.0,2.0,1.0
2023,2,Saudi Arabian Grand Prix,GAS,Alpine,9.0,9.0,Finished,2.0,2.0,6.0,1.0
2023,2,Saudi Arabian Grand Prix,MAG,Haas F1 Team,13.0,10.0,Finished,1.0,0.0,0.0,1.0
2023,2,Saudi Arabian Grand Prix,TSU,AlphaTauri,16.0,11.0,Finished,0.0,0.0,0.0,0.0
2023,2,Saudi Arabian Grand Prix,HUL,Haas F1 Team,10.0,12.0,Finished,0.0,0.0,1.0,0.0
2023,2,Saudi Arabian Grand Prix,ZHO,Alfa Romeo,11.0,13.0,Finished,0.0,0.0,4.0,0.0
2023,2,Saudi Arabian Grand Prix,DEV,AlphaTauri,18.0,14.0,Finished,0.0,0.0,0.0,0.0
2023,2,Saudi Arabian Grand Prix,PIA,McLaren,8.0,15.0,Finished,0.0,0.0,0.0,0.0
2023,2,Saudi Arabian Grand Prix,SAR,Williams,20.0,16.0,Finished,0.0,0.0,1.0,0.0
2023,2,Saudi Arabian Grand Prix,NOR,McLaren,19.0,17.0,Finished,0.0,0.0,0.0,0.0
2023,2,Saudi Arabian Grand Prix,BOT,Alfa Romeo,14.0,18.0,Lapped,0.0,4.0,4.0,0.0
2023,2,Saudi Arabian Grand Prix,ALB,Williams,17.0,19.0,Retired,0.0,1.0,1.0,0.0
2023,2,Saudi Arabian Grand Prix,STR,Aston Martin,5.0,20.0,Retired,0.0,8.0,38.0,0.0
2023,3,Australian Grand Prix,VER,Red Bull Racing,1.0,1.0,Finished,25.0,44.0,87.0,1.0
2023,3,Australian Grand Prix,HAM,Mercedes,3.0,2.0,Finished,18.0,20.0,38.0,1.0
2023,3,Australian Grand Prix,ALO,Aston Martin,4.0,3.0,Finished,15.0,30.0,38.0,1.0
2023,3,Australian Grand Prix,STR,Aston Martin,6.0,4.0,Finished,12.0,8.0,53.0,1.0
2023,3,Australian Grand Prix,PER,Red Bull Racing,20.0,5.0,Finished,11.0,43.0,112.0,1.0
2023,3,Australian Grand Prix,NOR,McLaren,13.0,6.0,Finished,8.0,0.0,0.0,1.0
2023,3,Australian Grand Prix,HUL,Haas F1 Team,10.0,7.0,Finished,6.0,0.0,1.0,1.0
2023,3,Australian Grand Prix,PIA,McLaren,16.0,8.0,Finished,4.0,0.0,8.0,1.0
2023,3,Australian Grand Prix,ZHO,Alfa Romeo,17.0,9.0,Finished,2.0,0.0,4.0,1.0
2023,3,Australian Grand Prix,TSU,AlphaTauri,12.0,10.0,Finished,1.0,0.0,0.0,1.0
2023,3,Australian Grand Prix,BOT,Alfa Romeo,19.0,11.0,Finished,0.0,4.0,6.0,0.0
2023,3,Australian Grand Prix,SAI,Ferrari,5.0,12.0,Finished,0.0,20.0,26.0,0.0
2023,3,Australian Grand Prix,GAS,Alpine,9.0,13.0,Retired,0.0,4.0,8.0,0.0
2023,3,Australian Grand Prix,OCO,Alpine,11.0,14.0,Retired,0.0,4.0,8.0,0.0
2023,3,Australian Grand Prix,DEV,AlphaTauri,15.0,15.0,Retired,0.0,0.0,1.0,0.0
2023,3,Australian Grand Prix,SAR,Williams,18.0,16.0,Retired,0.0,0.0,1.0,0.0
2023,3,Australian Grand Prix,MAG,Haas F1 Team,14.0,17.0,Retired,0.0,1.0,7.0,0.0
2023,3,Australian Grand Prix,RUS,Mercedes,2.0,18.0,Retired,0.0,18.0,56.0,0.0
2023,3,Australian Grand Prix,ALB,Williams,8.0,19.0,Retired,0.0,1.0,1.0,0.0
